,tweet,emojis,hashtags,followers,likes,hour_sin,hour_cos,day_sin,day_cos,negative,positive
3198,"['survive', 'corona', 'virus', 'war', 'promise', 'life', 'delete', 'remain', 'number', 'life', 'live', 'good', 'night']","['suit', 'heart']",1,4783,high,-0.5195839500354343,0.8544194045464881,-0.8660254037844386,0.5000000000000001,0,1
3199,"['top', 'location', 'lagos', 'fact', 'kano', 'gun', 'gombe', 'test', 'yet', 'resume', 'kano', 'state', 'please']",[],6,9694,small,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,1,0
3200,"['much', 'embrace', 'andrzej', 'berlowski']",['camera'],1,14674,high,-0.816969893010442,-0.5766803221148672,1.2246467991473532e-16,-1.0,1,0
3201,"['enjoy', 'relax', 'home']",['bird'],2,17793,high,0.3984010898462418,-0.9172113015054528,-2.4492935982947064e-16,1.0,1,0
3202,"['keep', 'paw', 'clean', 'mochithecatto']","['camera', 'paw', 'video', 'house', 'prints']",2,17793,high,-0.9976687691905392,-0.06824241336467135,-0.8660254037844386,0.5000000000000001,1,0
3203,"['stay', 'cozy', 'home']","['sparkling', 'folded', 'heart', 'hands']",1,17793,high,-0.5195839500354343,0.8544194045464881,-0.8660254037844385,-0.5000000000000004,1,0
3204,"['difference', 'call', 'dominus', 'domination', 'work', 'service', 'lifestyle', 'escort', 'care', 'want', 'beg', 'money', 'domination', 'nature', 'job', 'live', 'femidom', 'relationship']",['crown'],1,12474,medium,-0.9422609221188204,-0.3348796121709864,0.0,1.0,1,0
3205,"['love', 'flower', 'pick', 'pick', 'die', 'cease', 'love', 'love', 'flower', 'let', 'love', 'possession', 'love', 'appreciation', 'soho']","['fluttering', 'leaf', 'pushpin', 'rose', 'wind', 'in']",2,3493,medium,-0.1361666490962464,-0.9906859460363308,1.2246467991473532e-16,-1.0,0,1
3206,"['would', 'like', 'see', 'full', 'version', 'video', 'like', 'guess', 'sahara', 'guy', 'videos', 'pic', 'look', 'onlyfans', 'thanks', 'xxx']","['face', 'smirking']",8,9,medium,0.8169698930104421,-0.5766803221148671,-2.4492935982947064e-16,1.0,1,0
3207,"['would', 'like', 'see', 'full', 'version', 'guy', 'videos', 'pic', 'look', 'onlyfans', 'thanks', 'xxx']","['face', 'smirking']",8,9,medium,0.2697967711570243,0.9629172873477994,0.8660254037844386,0.5000000000000001,1,0
3208,"['need', 'bit', 'magic', 'nowadays', 'anabelle', 'candid', 'create', 'magic', 'welcome', 'annual', 'toilet', 'paper', 'quidditch', 'game', 'raise', 'challenge']","['heart', 'red']",5,56,small,-0.9422609221188204,-0.3348796121709864,-2.4492935982947064e-16,1.0,1,0
3209,"['type', 'assignment', 'whatsapp', 'भगवद', '_रहस']",[],14,395,,0.3984010898462418,-0.9172113015054528,-0.8660254037844386,0.5000000000000001,1,0
3210,"['listen', 'heart', 'kneel', 'let', 'fill', 'soul', 'dream']","['suit', 'heart']",1,28,high,-0.9790840876823228,0.20345601305263417,0.8660254037844387,-0.4999999999999998,0,1
3211,"['live', 'husband', 'murder', 'men', 'safe', 'home']",[],12,395,small,-0.6310879443260528,-0.7757112907044198,1.2246467991473532e-16,-1.0,1,0
3212,"['call', 'india', 'helpline', 'men', 'distress', 'tough', 'time', 'men', 'moral', 'support', 'help', 'dear', 'men']",[],4,395,small,-0.1361666490962464,-0.9906859460363308,0.8660254037844387,-0.4999999999999998,1,0
3213,"['bon', 'week', 'end', 'tous', 'happy', 'week', 'end', 'dear', 'friend', 'may', 'god', 'protect', 'video', 'arthurhornig', 'amour', 'musique']","['bouquet', 'musical', 'hands', 'heart', 'notes', 'folded', 'red']",4,69053,high,-0.1361666490962464,-0.9906859460363308,-0.8660254037844385,-0.5000000000000004,0,1
3214,"['ray', 'year', 'gon', 'hit', 'differently', 'listen', 'order', 'lilian', 'langan', 'kit']",[],2,7,high,0.9976687691905392,-0.06824241336467088,1.2246467991473532e-16,-1.0,1,0
3215,"['message', 'human', 'nation', 'religion', 'support', 'medical', 'team', 'stay', 'home', 'take', 'care', 'elderly', 'poor']","['mask', 'right', 'medical', 'face', 'index', 'backhand', 'hands', 'clapping', 'with', 'folded', 'pointing']",9,4783,medium,-0.1361666490962464,-0.9906859460363308,-0.8660254037844385,-0.5000000000000004,1,0
3216,"['get', 'thing', 'quarantine', 'swear']","['face', 'sparkles', 'hearts', 'two', 'tired']",1,518,medium,-0.5195839500354343,0.8544194045464881,-0.8660254037844386,0.5000000000000001,1,0
3217,"['rebel', 'rebel', 'couture', 'bowie', 'forever']","['♡', 'voltage', 'high']",1,14674,medium,0.9422609221188205,-0.33487961217098616,-0.8660254037844385,-0.5000000000000004,1,0
3218,"['despite', 'anxious', 'period', 'wish', 'nice', 'safe', 'week', 'cat', 'discovers', 'bubble', 'gorgeousgeorgieous', 'via', 'incur']","['camera', 'mask', 'medical', 'clover', 'paw', 'tulip', 'face', 'four', 'leaf', 'prints', 'shamrock', 'video', 'with', 'hearts', 'revolving', 'smiling']",3,17793,high,0.13616664909624665,-0.9906859460363308,0.0,1.0,0,1
3219,"['despite', 'awful', 'period', 'wherever', 'around', 'world', 'wish', 'everyone', 'safe', 'new', 'month', 'take', 'care', 'twitterworld']","['mask', 'medical', 'globe', 'clover', 'face', 'four', 'Europe-Africa', 'Americas', 'showing', 'leaf', 'hands', 'Asia-Australia', 'with', 'blossom', 'folded', 'cherry']",4,17793,high,0.13616664909624665,-0.9906859460363308,0.8660254037844387,-0.4999999999999998,1,0
3220,"['call', 'india', 'helpline', 'men', 'distress', 'tough', 'time', 'men', 'moral', 'support', 'help', 'dear', 'men']",[],4,68,small,-0.1361666490962464,-0.9906859460363308,0.8660254037844387,-0.4999999999999998,1,0
3221,"['watch', 'full', 'video']",[],2,139,high,0.13616664909624665,-0.9906859460363308,0.0,1.0,1,0
3222,"['watch', 'full', 'video', 'unseen']",[],2,139,medium,0.6310879443260526,-0.7757112907044199,0.0,1.0,1,0
3223,"['allkeyshop', 'smart', 'shopping', 'game']",[],7,118,medium,-0.816969893010442,-0.5766803221148672,-0.8660254037844386,0.5000000000000001,0,1
3224,"['amman', 'zahira', 'monthsary', 'dinner', 'home', 'cut', 'thing', 'influencers', 'show', 'audience', 'follow', 'show', 'holiday', 'overseas', 'midst', 'pandemic', 'lol']","['heart', 'red']",1,508,high,-0.8878852184023751,0.46006503773115237,-0.8660254037844386,0.5000000000000001,1,0
3225,"['plan', 'send', 'product', 'still', 'lot', 'quota', 'remain', 'help', 'spread']","['growing', 'heart']",0,93686,small,0.9976687691905392,-0.06824241336467088,0.8660254037844386,0.5000000000000001,1,0
3226,"['would', 'like', 'see', 'full', 'version', 'video', 'like', 'guess', 'sahara', 'guy', 'videos', 'pic', 'look', 'onlyfans', 'thanks', 'xxx']","['face', 'smirking']",8,1115,medium,0.8169698930104421,-0.5766803221148671,-2.4492935982947064e-16,1.0,1,0
3227,"['proud', 'part', 'work', 'transform', 'care', 'across', 'scotland', 'bring', 'local', 'national', 'team', 'together', 'use', 'continuous', 'improvement', 'approach', 'inform', 'implementation', 'primary', 'care', 'mental', 'health', 'maternity']",[],0,959,small,0.8169698930104421,-0.5766803221148671,-0.8660254037844385,-0.5000000000000004,1,0
3228,"['salute', 'big', 'shout', 'doctor']","['hands', 'light', 'skin', 'tone', 'folded']",4,4,small,-0.1361666490962464,-0.9906859460363308,-0.8660254037844385,-0.5000000000000004,0,1
3229,"['work', 'know', 'best', 'storytelling', 'joint', 'keep', 'simple', 'yet', 'skillful', 'full', 'length', 'movie', 'narrate', 'min', 'hate', 'nina']",[],3,3239,small,-0.816969893010442,-0.5766803221148672,1.2246467991473532e-16,-1.0,0,1
3230,"['thanks', 'cover', 'toll', 'face', 'love', 'one', 'patient', 'lose', 'stay', 'must', 'continue', 'stand', 'together', 'fight', 'pandemic', 'let', 'death', 'vain']",[],2,594,medium,-0.6310879443260528,-0.7757112907044198,1.2246467991473532e-16,-1.0,0,1
3231,"['see', 'take', 'corona', 'seriously', 'note', 'monkey', 'make', 'sound', 'warn', 'specie', 'impend', 'danger', 'therealtarzann']","['projector', 'face', 'monkey', 'dizzy', 'see-no-evil', 'film']",6,69054,high,-0.3984010898462412,-0.9172113015054532,0.0,1.0,1,0
3232,"['despite', 'awful', 'period', 'wherever', 'around', 'world', 'wish', 'everyone', 'safe', 'new', 'month', 'take', 'care', 'twitterworld']","['mask', 'medical', 'globe', 'clover', 'face', 'four', 'Europe-Africa', 'Americas', 'showing', 'leaf', 'hands', 'Asia-Australia', 'with', 'blossom', 'folded', 'cherry']",4,3579,high,0.13616664909624665,-0.9906859460363308,0.8660254037844387,-0.4999999999999998,1,0
3233,"['stay', 'home', 'stay', 'safe']","['woman', 'house', 'man', 'with', 'girl', 'boy', 'garden']",2,1238,small,0.730835964278124,0.6825531432186541,1.2246467991473532e-16,-1.0,1,0
3234,"['see', 'take', 'corona', 'seriously', 'note', 'monkey', 'make', 'sound', 'warn', 'specie', 'impend', 'danger', 'therealtarzann']","['projector', 'face', 'monkey', 'dizzy', 'see-no-evil', 'film']",6,4105,high,-0.3984010898462412,-0.9172113015054532,0.0,1.0,1,0
3235,"['taif', 'happy', 'friday', 'weekend', 'florence', 'italy']",[],10,316,small,0.9790840876823228,0.20345601305263397,-0.8660254037844385,-0.5000000000000004,0,1
3236,"['star', 'impact', 'wrestle', 'give', 'exclusive', 'peek', 'day', 'day', 'life']",[],2,177,high,-0.9790840876823228,0.20345601305263417,1.2246467991473532e-16,-1.0,0,1
3237,"['ignorance', 'absence', 'knowledge', 'stupidity', 'presence', 'knowledge', 'refusal', 'use']",[],2,1528,high,0.5195839500354336,0.8544194045464886,-0.8660254037844386,0.5000000000000001,1,0
3238,"['two', 'important', 'requisite', 'right', 'fingertip', 'still', 'feel', 'sick', 'tire', 'folk', 'pls', 'needful', 'entertain']","['cat', 'eyes', 'grinning', 'heart-eyes', 'paw', 'face', 'kissing', 'balloon', 'popper', 'party', 'with', 'prints', 'closed', 'sleeping', 'smiling']",2,45011,high,0.9422609221188205,-0.33487961217098616,-0.8660254037844386,0.5000000000000001,0,1
3239,"['soothingly', 'enough', 'find', 'idyllic', 'picture', 'today', 'min', 'walk', 'home', 'may', 'assist', 'even', 'sleepless', 'night']","['cat', 'eyes', 'grinning', 'heart-eyes', 'paw', 'face', 'kissing', 'sheep', 'prints', 'hands', 'balloon', 'star', 'ram', 'with', 'glowing', 'closed', 'folded', 'smiling']",1,45011,high,-0.9422609221188204,-0.3348796121709864,0.8660254037844387,-0.4999999999999998,0,1
3240,"['name', 'player', 'club']",[],3,8,high,-0.1361666490962464,-0.9906859460363308,-0.8660254037844385,-0.5000000000000004,1,0
3241,"['top', 'surface', 'clean', 'could', 'save', 'life']",[],12,202,small,-0.9422609221188204,-0.3348796121709864,0.8660254037844386,0.5000000000000001,1,0
3242,"['people', 'home', 'city', 'people', 'try', 'walk', 'back', 'villages', 'people', 'bear', 'brunt', 'lathe', 'cop', 'nowhere', 'excuse', 'way', 'help', 'people']",[],1,20,high,-0.816969893010442,-0.5766803221148672,1.2246467991473532e-16,-1.0,1,0
3243,"['allkeyshop', 'smart', 'shopping', 'game']",[],7,4,medium,-0.816969893010442,-0.5766803221148672,-0.8660254037844386,0.5000000000000001,0,1
3244,"['everyone', 'may', 'perfect', 'still', 'via']","['purple', 'heart']",14,202,small,-0.5195839500354343,0.8544194045464881,-0.8660254037844385,-0.5000000000000004,0,1
3245,"['happy', 'national', 'earth', 'day', 'please', 'keep', 'distance', 'via']","['globe', 'gesturing', 'medium-dark', 'male', 'skin', 'Americas', 'showing', 'sign', 'NO', 'person', 'tone']",12,202,small,-0.8878852184023751,0.46006503773115237,0.8660254037844387,-0.4999999999999998,0,1
3246,"['know', 'want', 'return', 'normal', 'live', 'life', 'normalized', 'rush', 'see', 'parent', 'grandparent', 'die', 'listen', 'public', 'health', 'herts', 'ignore']",[],5,3846,high,-0.6310879443260528,-0.7757112907044198,1.2246467991473532e-16,-1.0,1,0
3247,"['dear', 'friend', 'difficult', 'time', 'visit', 'together', 'amazing', 'online', 'every', 'day', 'stay', 'home', 'stay', 'safe', 'keep', 'positive', 'spirit', 'enjoy', 'art', 'love', 'leonid', 'arte', 'today', 'orsay']","['growing', 'heart']",7,8021,medium,-0.5195839500354343,0.8544194045464881,-0.8660254037844385,-0.5000000000000004,0,1
3248,"['would', 'like', 'see', 'full', 'version', 'video', 'like', 'guess', 'sahara', 'guy', 'videos', 'pic', 'look', 'onlyfans', 'thanks', 'xxx']","['face', 'smirking']",8,140,medium,0.8169698930104421,-0.5766803221148671,-2.4492935982947064e-16,1.0,1,0
3249,"['plan', 'send', 'product', 'still', 'lot', 'quota', 'remain', 'help', 'spread']","['growing', 'heart']",0,440198,small,0.9976687691905392,-0.06824241336467088,0.8660254037844386,0.5000000000000001,1,0
3250,"['plan', 'send', 'product', 'still', 'lot', 'quota', 'remain', 'help', 'spread']","['growing', 'heart']",0,67973,small,0.9976687691905392,-0.06824241336467088,0.8660254037844386,0.5000000000000001,1,0
3251,"['like', 'bos', 'follow', 'enter', 'digital', 'copy', 'hilarious', 'available']",[],3,1586,medium,-0.7308359642781246,0.6825531432186536,1.2246467991473532e-16,-1.0,1,0
3252,"['like', 'bos', 'follow', 'enter', 'digital', 'copy', 'hilarious', 'available']",[],3,1871,medium,-0.7308359642781246,0.6825531432186536,1.2246467991473532e-16,-1.0,1,0
3253,"['pleased', 'announce', 'second', 'virtual', 'conference', 'live', 'stream', 'keynote', 'short', 'talk', 'session', 'plus', 'networking', 'discussion', 'channel', 'virtual', 'poster', 'session', 'register', 'may']","['computer', 'laptop']",2,54,medium,-0.1361666490962464,-0.9906859460363308,0.8660254037844387,-0.4999999999999998,0,1
3254,"['stay', 'cozy', 'home']","['sparkling', 'folded', 'heart', 'hands']",1,201,high,-0.5195839500354343,0.8544194045464881,-0.8660254037844385,-0.5000000000000004,1,0
3255,"['announces', 'several', 'maison', 'atelier', 'across', 'france', 'produce', 'thousand', 'non', 'surgical', 'face', 'mask', 'donate', 'frontline', 'healthcare', 'worker', 'thank', 'hundred', 'artisan', 'volunteer']",[],2,1,high,-0.9976687691905392,-0.06824241336467135,0.8660254037844387,-0.4999999999999998,0,1
3256,"['like', 'floyd', 'stay', 'fuck', 'home']",[],2,934,medium,-0.9790840876823228,0.20345601305263417,0.8660254037844387,-0.4999999999999998,1,0
3257,"['see', 'take', 'corona', 'seriously', 'note', 'monkey', 'make', 'sound', 'warn', 'specie', 'impend', 'danger', 'therealtarzann']","['projector', 'face', 'monkey', 'dizzy', 'see-no-evil', 'film']",6,53461,high,-0.3984010898462412,-0.9172113015054532,0.0,1.0,1,0
3258,"['sunset', 'cliff', 'photo', 'tim', 'nelson']",[],15,289,small,0.8878852184023752,0.4600650377311522,1.2246467991473532e-16,-1.0,1,0
3259,"['hey', 'little', 'something', 'make', 'fun', 'download', 'new', 'issue']",[],4,2179,small,0.8169698930104421,-0.5766803221148671,0.0,1.0,1,0
3260,"['thursday', 'air', 'another', 'within', 'temptation', 'meantime', 'watch', 'show', 'resurrection', 'fest', 'full', 'live', 'couture', 'channel', 'check']",[],2,13,medium,0.6310879443260526,-0.7757112907044199,0.0,1.0,1,0
3261,"['please', 'update', 'unemployment', 'webster', 'hialeah', 'resident', 'line', 'register', 'unemployment', 'benefit', 'state', 'unemployment', 'webster', 'work', 'life', 'risk', 'case', 'come', 'likely', 'come']",[],2,469,medium,-0.7308359642781246,0.6825531432186536,0.8660254037844386,0.5000000000000001,1,0
3262,"['hit', 'every', 'move', 'literally']",[],7,239,high,0.6310879443260526,-0.7757112907044199,-0.8660254037844385,-0.5000000000000004,1,0
3263,"['happy', 'sugarcane', 'sgml', 'great', 'material', 'event', 'press', 'way', 'carry', 'supply', 'happy', 'massive', 'growth', 'shareholder', 'enjoy', 'bulgars', 'road', 'already']",['herb'],6,66,small,-0.1361666490962464,-0.9906859460363308,0.0,1.0,0,1
3264,"['allkeyshop', 'smart', 'shopping', 'game']",[],7,170,medium,-0.816969893010442,-0.5766803221148672,-0.8660254037844386,0.5000000000000001,0,1
3265,"['another', 'great', 'week', 'sugarcane', 'carry', 'supply', 'exceed', 'sale', 'expectation', 'great', 'updates', 'material', 'event', 'way', 'next', 'week', 'prepare', 'enjoy', 'weekend', 'pop', 'couple', 'relax', 'sgml']",[],5,66,small,-0.7308359642781246,0.6825531432186536,-0.8660254037844385,-0.5000000000000004,1,0
3266,"['big', 'company', 'news', 'today', 'sugarcane', 'and', 'bulgars', 'los', 'angeles', 'market', 'sgml', 'promise', 'shareholder', 'extreme', 'growth', 'continue', 'path', 'success']",[],8,66,small,-0.1361666490962464,-0.9906859460363308,1.2246467991473532e-16,-1.0,0,1
3267,"['new', 'day', 'total', 'miss', 'anytime', 'onlyfans', 'free', 'live', 'broadcast', 'register']","['exclamation', 'heart', 'dollar', 'one', 'no', 'sign', 'fire', 'eighteen', 'mark', 'under', 'heavy']",3,1429,high,-0.8878852184023751,0.46006503773115237,-0.8660254037844385,-0.5000000000000004,1,0
3268,"['hope', 'everyone', 'happy', 'easter', 'passover', 'sugarcane', 'sgml', 'would', 'like', 'share', 'video', 'operation', 'prior', 'many', 'rule', 'change', 'month', 'ago', 'tremendous', 'update', 'come', 'day', 'safe', 'smoke']","['folded', 'hands']",6,66,small,-0.3984010898462412,-0.9172113015054532,0.0,1.0,0,1
3269,"['sugarcane', 'would', 'like', 'let', 'shareholder', 'know', 'quiet', 'one', 'simple', 'reason', 'massive', 'growth', 'past', 'week', 'busy', 'pack', 'deliver', 'customer', 'like', 'never', 'sgml']",[],6,66,small,0.730835964278124,0.6825531432186541,0.8660254037844387,-0.4999999999999998,1,0
3270,"['see', 'take', 'corona', 'seriously', 'note', 'monkey', 'make', 'sound', 'warn', 'specie', 'impend', 'danger', 'therealtarzann']","['projector', 'face', 'monkey', 'dizzy', 'see-no-evil', 'film']",6,58149,high,-0.3984010898462412,-0.9172113015054532,0.0,1.0,1,0
3271,"['good', 'morning', 'lovely', 'xxx']",[],3,713,high,0.9422609221188205,-0.33487961217098616,-2.4492935982947064e-16,1.0,0,1
3272,"['cooking', 'lot', 'stay', 'home', 'food', 'make', 'grilled', 'shrimp', 'bake', 'spaghetti', 'homemade', 'vodka', 'sauce', 'match', 'strawberry', 'cake', 'japanese', 'souffle', 'pancake', 'malaysian', 'chicken', 'curry', 'guy']","['woman', 'cooking']",1,1082,medium,-0.9976687691905392,-0.06824241336467135,1.2246467991473532e-16,-1.0,1,0
3273,"['paramedic', 'need', 'donate', 'money', 'private', 'data', 'ucp', 'candidate', 'lawn', 'sign', 'say', 'thank', 'donate', 'donation', 'org', 'like', 'support', 'soap', 'team', 'pick', 'org', 'support']",[],4,1362,high,0.5195839500354336,0.8544194045464886,0.8660254037844387,-0.4999999999999998,1,0
3274,"['sometimes', 'simple', 'idea', 'make', 'big', 'difference', 'million', 'people', 'around', 'world', 'creativity', 'share', 'idea']","['globe', 'showing', 'light', 'Europe-Africa', 'bulb']",4,217,medium,-0.9976687691905392,-0.06824241336467135,0.8660254037844387,-0.4999999999999998,0,1
3275,"['time', 'fly', 'baby', 'collection', 'korea', 'apr', 'line', 'friend', 'online', 'store', 'global', 'apr', 'pdt', 'line', 'friends', 'collection']",[],8,72,high,0.5195839500354336,0.8544194045464886,-0.8660254037844385,-0.5000000000000004,1,0
3276,"['listen', 'feel', 'discourage', 'get', 'find', 'strength', 'react', 'immediately', 'watch', 'ettore', 'cola', 'nominate', 'enjoy', 'sophia', 'loren', 'marcello', 'mastroianni', 'magistrate', 'performance', 'courtesy']","['flash', 'camera', 'with']",3,444,small,-0.816969893010442,-0.5766803221148672,-0.8660254037844386,0.5000000000000001,1,0
3277,"['soo', 'official', 'theater', 'ballet', 'opera', 'culture', 'challenge', 'room', 'forget', 'everybody', 'need', 'blue', 'brother', 'everybody', 'need', 'somebody', 'love', 'light']","['cold', 'woman', 'dancing', 'open', 'violin', 'growing', 'face', 'mouth', 'sweat', 'heart', '&', 'with']",1,58149,medium,-0.8878852184023751,0.46006503773115237,1.2246467991473532e-16,-1.0,0,1
3278,"['collection', 'lighten', 'day', 'home', 'lovely', 'plush', 'young', 'korea', 'line', 'friend', 'online', 'store', 'global', 'available', 'today', 'line', 'friends', 'collection']",[],6,72,high,0.2697967711570243,0.9629172873477994,0.8660254037844387,-0.4999999999999998,0,1
3279,"['nothing', 'make', 'happy', 'like', 'smile', 'satisfy', 'customer', 'thank', 'music', 'kosovo', 'set']","['face', 'smiling']",6,5027,small,-0.2697967711570244,0.9629172873477992,0.0,1.0,0,1
3280,"['take', 'break', 'play', 'version', 'course', 'let', 'know', 'fight', 'time']",[],10,69,small,-0.3984010898462412,-0.9172113015054532,-0.8660254037844385,-0.5000000000000004,1,0
3281,"['corona', 'kill', 'virus']","['face', 'mask', 'medical', 'with']",2,58149,high,0.13616664909624665,-0.9906859460363308,1.2246467991473532e-16,-1.0,1,0
3282,"['survive', 'corona', 'virus', 'war', 'promise', 'life', 'delete', 'remain', 'number', 'life', 'live', 'good', 'night']","['suit', 'heart']",1,58149,high,-0.5195839500354343,0.8544194045464881,-0.8660254037844386,0.5000000000000001,0,1
3283,"['plan', 'send', 'product', 'still', 'lot', 'quota', 'remain', 'help', 'spread']","['growing', 'heart']",0,804,small,0.9976687691905392,-0.06824241336467088,0.8660254037844386,0.5000000000000001,1,0
3284,"['plan', 'give', 'away', 'bunch', 'free', 'sex', 'toy', 'help', 'people', 'new', 'industry', 'get', 'prepared', 'ready', 'quota', 'limited', 'new', 'industry', 'contact', 'webster']",[],3,804,small,0.6310879443260526,-0.7757112907044199,1.2246467991473532e-16,-1.0,0,1
3285,"['allkeyshop', 'smart', 'shopping', 'game']",[],7,4,medium,-0.816969893010442,-0.5766803221148672,-0.8660254037844386,0.5000000000000001,0,1
3286,"['productive', 'much', 'baker', 'cook', 'alright', 'bake', 'much', 'today', 'try', 'hand', 'lighthouse', 'cooky', 'since', 'florida', 'think', 'turn']",[],1,173,high,-0.8878852184023751,0.46006503773115237,-0.8660254037844386,0.5000000000000001,1,0
3287,"['bon', 'week', 'end', 'tous', 'happy', 'week', 'end', 'dear', 'friend', 'may', 'god', 'protect', 'video', 'arthurhornig', 'amour', 'musique']","['bouquet', 'musical', 'hands', 'heart', 'notes', 'folded', 'red']",4,58149,high,-0.1361666490962464,-0.9906859460363308,-0.8660254037844385,-0.5000000000000004,0,1
3288,"['know', 'want', 'return', 'normal', 'live', 'life', 'normalized', 'rush', 'see', 'parent', 'grandparent', 'die', 'listen', 'public', 'health', 'herts', 'ignore']",[],5,327,high,-0.6310879443260528,-0.7757112907044198,1.2246467991473532e-16,-1.0,1,0
3289,"['bon', 'week', 'end', 'tous', 'happy', 'week', 'end', 'dear', 'friend', 'may', 'god', 'protect', 'video', 'arthurhornig', 'amour', 'musique']","['bouquet', 'musical', 'hands', 'heart', 'notes', 'folded', 'red']",4,134769,high,-0.1361666490962464,-0.9906859460363308,-0.8660254037844385,-0.5000000000000004,0,1
3290,"['two', 'important', 'requisite', 'right', 'fingertip', 'still', 'feel', 'sick', 'tire', 'folk', 'pls', 'needful', 'entertain']","['cat', 'eyes', 'grinning', 'heart-eyes', 'paw', 'face', 'kissing', 'balloon', 'popper', 'party', 'with', 'prints', 'closed', 'sleeping', 'smiling']",2,69054,high,0.9422609221188205,-0.33487961217098616,-0.8660254037844386,0.5000000000000001,0,1
3291,"['soothingly', 'enough', 'find', 'idyllic', 'picture', 'today', 'min', 'walk', 'home', 'may', 'assist', 'even', 'sleepless', 'night']","['cat', 'eyes', 'grinning', 'heart-eyes', 'paw', 'face', 'kissing', 'sheep', 'prints', 'hands', 'balloon', 'star', 'ram', 'with', 'glowing', 'closed', 'folded', 'smiling']",1,69054,high,-0.9422609221188204,-0.3348796121709864,0.8660254037844387,-0.4999999999999998,0,1
3292,"['paramedic', 'need', 'donate', 'money', 'private', 'data', 'ucp', 'candidate', 'lawn', 'sign', 'say', 'thank', 'donate', 'donation', 'org', 'like', 'support', 'soap', 'team', 'pick', 'org', 'support']",[],4,922,high,0.5195839500354336,0.8544194045464886,0.8660254037844387,-0.4999999999999998,1,0
3293,"['allkeyshop', 'smart', 'shopping', 'game']",[],7,4,medium,-0.816969893010442,-0.5766803221148672,-0.8660254037844386,0.5000000000000001,0,1
3294,"['order', 'support', 'faculty', 'student', 'affect', 'library', 'closure', 'great', 'publisher', 'partner', 'offer', 'library', 'webster', 'june', 'librarians', 'register']",[],4,126,small,0.8169698930104421,-0.5766803221148671,1.2246467991473532e-16,-1.0,1,0
3295,"['corona', 'kill', 'virus']","['face', 'mask', 'medical', 'with']",2,75986,high,0.13616664909624665,-0.9906859460363308,1.2246467991473532e-16,-1.0,1,0
3296,"['survive', 'corona', 'virus', 'war', 'promise', 'life', 'delete', 'remain', 'number', 'life', 'live', 'good', 'night']","['suit', 'heart']",1,75987,high,-0.5195839500354343,0.8544194045464881,-0.8660254037844386,0.5000000000000001,0,1
3297,"['come', 'people', 'right', 'assemble', 'petition', 'government', 'million', 'free', 'antibody', 'test', 'vaccine', 'cow', 'jump', 'moon']",[],0,61,high,0.2697967711570243,0.9629172873477994,0.8660254037844387,-0.4999999999999998,1,0
3298,"['time', 'year', 'enjoy', 'week', 'everyone']","['face', 'tulip', 'hatching', 'chick', 'heart', 'baby', 'rabbit', 'beating', 'blossom', 'cherry', 'front-facing']",4,19959,high,0.5195839500354336,0.8544194045464886,0.8660254037844387,-0.4999999999999998,1,0
3299,"['like', 'living', 'unprecedented', 'challenging', 'time']",[],3,4955,medium,-0.3984010898462412,-0.9172113015054532,0.8660254037844386,0.5000000000000001,1,0
3300,"['ignorance', 'absence', 'knowledge', 'stupidity', 'presence', 'knowledge', 'refusal', 'use']",[],2,1295,high,0.5195839500354336,0.8544194045464886,-0.8660254037844386,0.5000000000000001,1,0
3301,"['difference', 'call', 'dominus', 'domination', 'work', 'service', 'lifestyle', 'escort', 'care', 'want', 'beg', 'money', 'domination', 'nature', 'job', 'live', 'femidom', 'relationship']",['crown'],1,41322,medium,-0.9422609221188204,-0.3348796121709864,0.0,1.0,1,0
3302,"['difference', 'call', 'dominus', 'domination', 'work', 'service', 'lifestyle', 'escort', 'care', 'want', 'beg', 'money', 'domination', 'nature', 'job', 'live', 'femidom', 'relationship']",['crown'],1,190,medium,-0.9422609221188204,-0.3348796121709864,0.0,1.0,1,0
3303,"['street', 'never', 'forget', 'gabi']","['heart', 'red']",2,975,high,-0.816969893010442,-0.5766803221148672,-0.8660254037844386,0.5000000000000001,1,0
3304,"['watch', 'full', 'video']",[],2,55,high,0.13616664909624665,-0.9906859460363308,0.0,1.0,1,0
3305,"['would', 'love', 'see', 'mental', 'gymnastics', 'democrat', 'right', 'american', 'need', 'stay', 'home', 'versus', 'immigrant', 'need', 'come', 'america', 'president', 'genius']",[],1,13,high,0.5195839500354336,0.8544194045464886,0.8660254037844386,0.5000000000000001,1,0
3306,"['watch', 'full', 'video', 'unseen']",[],2,55,medium,0.6310879443260526,-0.7757112907044199,0.0,1.0,1,0
3307,"['affect', 'send', 'lot', 'love']","['blue', 'green', 'purple', 'heart']",20,14524,small,-0.8878852184023751,0.46006503773115237,-2.4492935982947064e-16,1.0,0,1
3308,"['plan', 'send', 'product', 'still', 'lot', 'quota', 'remain', 'help', 'spread']","['growing', 'heart']",0,1399,small,0.9976687691905392,-0.06824241336467088,0.8660254037844386,0.5000000000000001,1,0
3309,"['new', 'day', 'total', 'miss', 'anytime', 'onlyfans', 'free', 'live', 'broadcast', 'register']","['exclamation', 'heart', 'dollar', 'one', 'no', 'sign', 'fire', 'eighteen', 'mark', 'under', 'heavy']",3,56,medium,0.6310879443260526,-0.7757112907044199,-0.8660254037844385,-0.5000000000000004,1,0
